hhid,gps_latitude,gps_longitude,ibli_date,year,month,ibli_dekad,tlu_loss,tlu_loss_ratio,data_observed,season
1014,2.4,38.200001,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
1014,2.4,38.200001,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2014-11-30,2014,11,3,0.1,0.020833333333333336,1,SRSD
1014,2.4,38.200001,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
1014,2.4,38.200001,2015-01-31,2015,1,3,0.1,0.020833333333333336,1,SRSD
1015,2.4,38.200001,2009-07-31,2009,7,3,10.5,inf,1,LRLD
1015,2.4,38.200001,2009-08-31,2009,8,3,5.5,inf,1,LRLD
1016,2.5,38.200001,2009-07-31,2009,7,3,1.0,inf,1,LRLD
1016,2.5,38.200001,2009-08-31,2009,8,3,1.0,inf,1,LRLD
1016,2.5,38.200001,2020-08-31,2020,8,3,0.1,0.5,1,LRLD
1017,2.4,38.200001,2009-08-31,2009,8,3,1.0,10.0,1,LRLD
1017,2.4,38.200001,2009-09-30,2009,9,3,1.0,10.0,1,LRLD
1018,2.4,38.200001,2009-06-30,2009,6,3,2.0,0.2631578947368421,1,LRLD
1018,2.4,38.200001,2009-07-31,2009,7,3,1.2,0.07894736842105263,1,LRLD
1018,2.4,38.200001,2009-08-31,2009,8,3,1.0,0.13157894736842105,1,LRLD
1018,2.4,38.200001,2009-09-30,2009,9,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2009-12-31,2009,12,3,2.0,0.4166666666666667,1,SRSD
1018,2.4,38.200001,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
1018,2.4,38.200001,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1018,2.4,38.200001,2011-12-31,2011,12,3,5.0,inf,1,SRSD
1019,2.4,38.200001,2009-04-30,2009,4,3,2.0,2.0,1,LRLD
1019,2.4,38.200001,2013-01-31,2013,1,3,1.0,0.25,1,SRSD
1019,2.4,38.200001,2020-12-31,2020,12,3,0.1,0.3333333333333333,1,SRSD
1020,2.6,38.0,2008-10-31,2008,10,3,6.0,0.29850746268656714,1,SRSD
1020,2.6,38.0,2008-11-30,2008,11,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2008-12-31,2008,12,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2009-01-31,2009,1,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2009-02-28,2009,2,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2009-03-31,2009,3,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-04-30,2009,4,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-05-31,2009,5,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-06-30,2009,6,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-07-31,2009,7,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2009-09-30,2009,9,3,2.0,0.09950248756218905,1,LRLD
1020,2.6,38.0,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-04-30,2010,4,3,0.1,0.004975124378109453,1,LRLD
1020,2.6,38.0,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1020,2.6,38.0,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
1020,2.6,38.0,2011-07-31,2011,7,3,2.0,0.11904761904761904,1,LRLD
1021,2.5,38.099998,2009-07-31,2009,7,3,4.0,0.4,1,LRLD
1021,2.5,38.099998,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2009-09-30,2009,9,3,4.0,0.4,1,LRLD
1021,2.5,38.099998,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2009-12-31,2009,12,3,5.0,1.0,1,SRSD
1021,2.5,38.099998,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2011-08-31,2011,8,3,2.0,inf,1,LRLD
1021,2.5,38.099998,2011-09-30,2011,9,3,3.0,inf,1,LRLD
1021,2.5,38.099998,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2012-12-31,2012,12,3,1.0,0.5,1,SRSD
1021,2.5,38.099998,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-04-30,2013,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2014-10-31,2014,10,3,1.0,inf,1,SRSD
1021,2.5,38.099998,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
1021,2.5,38.099998,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2015-06-30,2015,6,3,1.0,inf,1,LRLD
1021,2.5,38.099998,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
1021,2.5,38.099998,2015-08-31,2015,8,3,1.0,inf,1,LRLD
1022,2.5,38.200001,2009-08-31,2009,8,3,1.0,0.043478260869565216,1,LRLD
1022,2.5,38.200001,2009-09-30,2009,9,3,1.0,0.043478260869565216,1,LRLD
1022,2.5,38.200001,2011-10-31,2011,10,3,3.9000000000000004,0.6964285714285715,1,SRSD
1022,2.5,38.200001,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1022,2.5,38.200001,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
1022,2.5,38.200001,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
1022,2.5,38.200001,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
1022,2.5,38.200001,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
1022,2.5,38.200001,2012-10-31,2012,10,3,2.0,0.37037037037037035,1,SRSD
1023,2.6,38.099998,2009-08-31,2009,8,3,4.0,1.3333333333333333,1,LRLD
1023,2.6,38.099998,2009-09-30,2009,9,3,4.5,0.5,1,LRLD
1023,2.6,38.099998,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2011-04-30,2011,4,3,2.0,10.0,1,LRLD
1023,2.6,38.099998,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2011-06-30,2011,6,3,0.0,0.0,1,LRLD
1023,2.6,38.099998,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2011-09-30,2011,9,3,3.0,15.0,1,LRLD
1023,2.6,38.099998,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
1023,2.6,38.099998,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
1023,2.6,38.099998,2012-11-30,2012,11,3,1.0,inf,1,SRSD
1024,2.6,38.099998,2009-08-31,2009,8,3,6.0,1.2,1,LRLD
1024,2.6,38.099998,2009-09-30,2009,9,3,1.5,0.3,1,LRLD
1024,2.6,38.099998,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2010-06-30,2010,6,3,0.30000000000000004,0.06818181818181819,1,LRLD
1024,2.6,38.099998,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2010-08-31,2010,8,3,0.30000000000000004,0.06818181818181819,1,LRLD
1024,2.6,38.099998,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2011-05-31,2011,5,3,2.0,0.3076923076923077,1,LRLD
1024,2.6,38.099998,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2011-08-31,2011,8,3,0.1,0.015384615384615385,1,LRLD
1024,2.6,38.099998,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2011-12-31,2011,12,3,1.0,0.13333333333333333,1,SRSD
1024,2.6,38.099998,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
1024,2.6,38.099998,2013-03-31,2013,3,3,0.2,0.025974025974025976,1,LRLD
1024,2.6,38.099998,2013-04-30,2013,4,3,0.4,0.05194805194805195,1,LRLD
1024,2.6,38.099998,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
1024,2.6,38.099998,2013-09-30,2013,9,3,0.2,0.025974025974025976,1,LRLD
1024,2.6,38.099998,2019-01-31,2019,1,3,1.1,0.021153846153846155,1,SRSD
1025,2.4,38.099998,2009-07-31,2009,7,3,11.2,1.1914893617021276,1,LRLD
1025,2.4,38.099998,2009-08-31,2009,8,3,10.0,1.0638297872340425,1,LRLD
1025,2.4,38.099998,2009-09-30,2009,9,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2011-07-31,2011,7,3,1.0,0.2127659574468085,1,LRLD
1025,2.4,38.099998,2011-08-31,2011,8,3,0.2,0.0425531914893617,1,LRLD
1025,2.4,38.099998,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2011-10-31,2011,10,3,0.2,0.028985507246376812,1,SRSD
1025,2.4,38.099998,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2013-04-30,2013,4,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2013-07-31,2013,7,3,1.0,0.136986301369863,1,LRLD
1025,2.4,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2013-09-30,2013,9,3,1.0,0.136986301369863,1,LRLD
1025,2.4,38.099998,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
1025,2.4,38.099998,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
1025,2.4,38.099998,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
