hhid,round,comment,type,direction,s9q2b,s9q2c,s9q2d,s9q3b,s9q4b,s9q5b,transfer_individual_source,transfer_individual_source_other,transferid,value_ld,value_lr,value_sd,value_sr
1038,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,200,250,180,300
1038,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,250,200,150,300
1038,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,500,1500,2500
1039,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,2000,6000
1039,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,300,250,200,400
1039,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
1039,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,500,200,300
1039,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,16000,12000,8000,12000
1039,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,0,0
1039,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,3600,0,4000,0
1042,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1200,0,0,640
1042,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,1400,0,300,150
1042,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,300,0,230,0
1042,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,0,0,0
1042,6,0,In-kind,Given,0,,,0,0,0,.b,,1,.b,.b,.b,.b
1043,1,,Cash,Received,200,Relatives outside household,,0,0,1000,,,,,,,
1043,1,,In-kind,Received,7000,Relatives outside household,,0,0,0,,,,,,,
1043,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,800,600,400,600
1043,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,300,300,200,300
1043,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,400,200,700,200
1043,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,850,600,1400,0
1043,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,450
1043,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,700,550,700
1045,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
1045,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,400,300,200,300
1045,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,5000,5000,5000,0
1045,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,2000,0,0
1045,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,60,45,30,45
1045,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,212,159,106,159
1045,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,3,24,18,12,18
1045,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,60,45,30,45
1045,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,212,159,106,159
1045,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,3,24,18,12,18
1045,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,300,900,350,0
1045,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,200,0,0
1045,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,150,0,200,0
1045,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,0,0,500
1045,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,600,400,200,0
1047,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
1047,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,3,24,18,12,18
1047,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
1047,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,60,45,30,45
1047,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,3,24,18,12,18
1047,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,60,45,30,45
1047,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
1047,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1000,0,0,0
1047,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,350,300,300,200
1047,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,0,200,300
1047,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1000,1000,300,500
1047,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,75,0,0,0
1047,6,0,In-kind,Received,0,,,0,0,0,.b,,2,.b,.b,.b,.b
1047,6,0,In-kind,Received,0,,,0,0,0,.b,,1,.b,.b,.b,.b
1047,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,15000,20000,10000,15000
2001,1,,Cash,Received,12000,Relatives outside household,,9000,6000,9000,,,,,,,
2001,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,6000,0,3000,0
2001,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,750,0,0,0
2001,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,500,0
2001,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,3000,0
2001,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,140,0,0,0
2001,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,400,0,0,0
2001,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,16000,8000,12000
2002,1,,Cash,Given,1500,Relatives outside household,,1000,0,0,,,,,,,
2002,1,,Cash,Received,13000,Relatives outside household,,0,0,15000,,,,,,,
2002,1,,In-kind,Given,150,Neighbor/friend,,100,0,0,,,,,,,
2002,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2400,3000,2000,3000
2002,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,200,500,0
2002,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,900,200,0,0
2002,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,2500,2000,0,1000
2002,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,0,0,0
2002,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,150,0,800,0
2002,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,6000,0,0,0
2003,1,,Cash,Received,3000,Relatives outside household,,0,0,0,,,,,,,
2003,1,,In-kind,Given,0,Relatives outside household,,200,0,0,,,,,,,
2003,1,,In-kind,Given,100,Neighbor/friend,,0,0,0,,,,,,,
2003,1,,In-kind,Received,300,Relatives outside household,,0,0,0,,,,,,,
2003,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,100,200,50
2003,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1000,1000,2000
2004,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1300,800,0,0
2004,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,1000,0,0
2004,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,450,200,0,0
2004,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,150,0,0,0
2004,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
2004,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,20000,10000
2005,1,,Cash,Given,5000,Relatives outside household,,3000,0,0,,,,,,,
2005,1,,Cash,Received,4000,Relatives outside household,,4500,0,0,,,,,,,
2005,1,,In-kind,Given,700,Neighbor/friend,,0,0,0,,,,,,,
2005,1,,In-kind,Received,2700,Neighbor/friend,,0,0,0,,,,,,,
2005,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,4800,600,400,600
2005,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,5750,16500,2000,3000
2005,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,2000,1500,1000,1500
2005,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,3000,2000,0,0
2005,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,2000,0,0
2005,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,2000,1000,1500
2005,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,8000,0,0,0
2006,1,,Cash,Received,1000,Relatives outside household,,1000,0,0,,,,,,,
2006,1,,In-kind,Received,175,Relatives outside household,,0,0,0,,,,,,,
2007,1,,Cash,Given,500,Relatives outside household,,0,0,0,,,,,,,
2007,1,,Cash,Received,200,Relatives outside household,,500,0,1000,,,,,,,
2007,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,0,0,50
2007,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,100,50,50,0
2007,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,0,0,0,100
2007,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,50,0,0,50
2007,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
2007,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,0,0,48000,50000
2008,1,,Cash,Received,8000,Relatives outside household,,6000,4000,6000,,,,,,,
2008,1,,In-kind,Received,3500,Relatives outside household,,3000,1200,0,,,,,,,
2008,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,32000,24000,16000,24000
2008,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,120,60,0,0
2008,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,0,3000,0
2008,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,720,540,360,540
2008,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,800,600,1000,200
2008,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,100,0,300
2008,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,800,600,400,600
2008,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,200,400,500,150
2008,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,800,500,600,200
2008,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,400,600,200,700
2008,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1500,700,2300,1600
2008,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,600,300,400,200
2008,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,150,300,500
2009,1,,Cash,Given,100,Relatives outside household,,0,0,0,,,,,,,
2009,1,,Cash,Received,100,Relatives outside household,,0,0,0,,,,,,,
2009,1,,In-kind,Received,150,Relatives outside household,,180,0,0,,,,,,,
2009,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,2000,0,0,0
2009,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,200,200,0
2009,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,500,200,0,200
2009,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,100,250,0
2009,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,300,100,0,200
2009,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,60,50,0,0
2009,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,150,0,0,0
2009,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,100,100,100,100
2009,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1200,900,600,1500
2009,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,1500,0,0
2009,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,700,300,200,300
2009,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,400,250,300
2009,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1500,0,0,0
2010,1,,In-kind,Given,80,Neighbor/friend,,0,120,0,,,,,,,
2010,1,,In-kind,Received,200,Neighbor/friend,,0,0,0,,,,,,,
2010,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,3000,4000,0
2010,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
2010,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,600,400,300,800
2010,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,4000,0,0
2010,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,80,65,120
2010,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,160,40,60,30
2010,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,2000,0,1000
2011,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,400,300,350,500
2011,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,200,400,1000,200
2011,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,250,400,500
2011,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,0,0,1000
2011,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,150,160,200
2011,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,50,100,170,200
2011,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,0,0,10000,0
2011,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,1000,1000,0,0
2012,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,500,500,0
2012,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,150,200,0
2012,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,1500,1000,1500
2012,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,2500,1200,1000,1500
2013,1,,Cash,Given,500,Neighbor/friend,,0,0,0,,,,,,,
2013,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,0,0
2013,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,40,0,0,0
2013,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,30,60,0,0
2013,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,200,100,150
2013,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,150,150,100,150
2013,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,50,50,100,0
2013,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,100,150,150,150
2013,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,10,70,30,0
2013,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,60,100,0,40
2013,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,250,400,300,350
2013,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,400,350,200,360
2013,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,150,200,140,100
2013,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,700,400,300,500
2014,1,,Cash,Given,200,Relatives outside household,,0,0,0,,,,,,,
2014,1,,Cash,Received,2000,Relatives outside household,,2000,1000,2000,,,,,,,
2014,1,,In-kind,Given,100,Relatives outside household,,200,0,0,,,,,,,
2014,1,,In-kind,Received,500,Relatives outside household,,500,500,500,,,,,,,
2015,1,,In-kind,Received,70,Relatives outside household,,0,0,0,,,,,,,
2015,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,50,0,150
2015,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,70,0,0,0
2015,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,50,30,70,40
2015,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,80,100,50,0
2015,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,40,80,40,60
2015,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,200,400,300
2015,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,100,100,100
2015,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,200,100,50,200
2015,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,300,400,300,300
2015,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,400,100,200
2015,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,400,300,200,300
2015,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,1000,0,0
2015,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,750,540,300,500
2015,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,600,700,900,500
2015,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,300,200,300,400
2015,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,700,1000,500,600
2016,1,,Cash,Given,200,Relatives outside household,,0,0,0,,,,,,,
2016,1,,Cash,Received,1000,Relatives outside household,,0,0,0,,,,,,,
2016,1,,In-kind,Given,0,Relatives outside household,,0,600,0,,,,,,,
2016,1,,In-kind,Received,150,Relatives outside household,,0,0,0,,,,,,,
2016,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,200,0
2016,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,0,0,3000
2016,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,0,0,0
2016,3,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,2000,1000,0
2016,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,4000,3000,2000,3000
2016,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,2000,500
2016,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,400,200,300
2016,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,400,250,300,300
2016,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,3000,3000,3000
2016,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,50,0,0
2016,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,150,200,100,300
2016,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,10000,0,0,0
2017,1,,Cash,Given,4000,Relatives outside household,,3000,2000,3000,,,,,,,
2017,1,,In-kind,Given,180,Neighbor/friend,,0,0,0,,,,,,,
2017,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,100,50,0
2018,1,,Cash,Received,8000,Relatives outside household,,6000,4000,6000,,,,,,,
2018,1,,In-kind,Given,0,Neighbor/friend,,200,0,0,,,,,,,
2018,1,,In-kind,Received,120,Neighbor/friend,,0,0,0,,,,,,,
2018,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
2018,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
2018,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,100,0,0
2018,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,100,100,0
2018,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,100,100,100
2018,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,150,60,0,200
2018,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,400,600,500,800
2018,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,150,55,80
2018,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,80,200,120,60
2018,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,4000,0,0
2018,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,700,900,1200,590
2018,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,1300,500,1500,100
2018,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,500,300,800
2018,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,900,1100,450,1000
2019,1,,Cash,Given,600,Relatives outside household,,0,0,0,,,,,,,
2019,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,50,0,0,0
2019,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,700,0,0,0
2019,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,200,100,100,0
2019,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,0,400,0
2019,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,1000,0,0
2019,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,2600,1950,1300,1950
2019,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
2019,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
2019,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,2000,1500,1000,1500
2019,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,16000,12000,8000,12000
2019,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,6000,4500,3000,4500
2019,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,10000,7500,5000,7500
2019,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,16000,12000,8000,12000
2019,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2400,600,0,0
2019,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
2019,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4500,6000,7000,3000
2019,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,5000,1500,1500,1500
2019,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,17700,15000,0,0
2020,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,400,300,500,100
2020,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1000,750,1250,0
2020,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,250,150,2150,0
2020,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,0,0,20000,0
2021,1,,Cash,Received,1000,Relatives outside household,,1000,0,0,,,,,,,
2021,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1200,900,600,900
2021,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,50000,0,0,0
2021,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100000,0,0,0
2021,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,300,250,300,200
2021,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,400,200,300,350
2021,6,0,Cash,Received,0,,,0,0,0,.b,,1,.b,.b,.b,.b
2022,1,,Cash,Given,700,Relatives outside household,,0,0,0,,,,,,,
2022,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,80,120,0,100
2022,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
2022,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,40,0,40,50
2022,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,200,0,0,0
2022,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,60,40,100,0
2022,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,600,400,500,1000
2022,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,400,210,400
2022,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,400,1500,300,100
2022,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,600,200,400,480
2022,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,400,500,250,1000
2022,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,100,40,60,70
2022,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,800,600,1000
2022,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,0,0
2023,1,,Cash,Received,2000,Relatives outside household,,0,0,0,,,,,,,
2023,1,,In-kind,Given,300,Neighbor/friend,,0,0,0,,,,,,,
2023,1,,In-kind,Given,0,Relatives outside household,,120,90,0,,,,,,,
2023,1,,In-kind,Received,200,Neighbor/friend,,0,0,0,,,,,,,
2023,1,,In-kind,Received,0,Relatives outside household,,60,0,0,,,,,,,
2023,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,40,0,40,0
2023,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,100,0,0,0
2023,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1200,900,600,900
2023,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,750,0,0,0
2023,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,290,0,400,200
2023,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,2000,1500,1000,1500
2023,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,3200,2400,1600,2400
2023,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,3200,2400,1600,8400
2023,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1500,0,0,0
2023,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,160,0,0,0
2023,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,16000,8000,12000
2024,1,,Cash,Given,1000,Relatives outside household,,0,0,0,,,,,,,
2024,1,,In-kind,Given,200,Neighbor/friend,,150,0,300,,,,,,,
2024,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,2000,1000,1000
2024,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,0,0,0
2024,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1500,0,500,0
2024,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,0,0
2024,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,120,135,250,400
2024,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,1500,0,0
2024,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,1000,2000,1000
